{ Units, Wavelength Units } SI Microns
{ Thickness } 5.7
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.8366 0.1466
{ }
{ Ef_Source: Text File }
{ Eb_Source: Text File }
{ IGDB_Checksum: 57462866 }
{ Product Name: SageGlass(R) fully clear 62%T state on 6mm }
{ Manufacturer: SAGE Electrochromics, Inc. }
{ NFRC ID: 8902 }
{ Type: Coated }
{ Material: N/A }
{ Coating Name: Unknown }
{ Coated Side: Back }
{ Substrate Filename: Unknown }
{ Appearance: untinted clear }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
1.955,0.0567,0.2963,0.4812
1.960,0.0576,0.2915,0.4762
1.965,0.0565,0.2860,0.4724
1.970,0.0572,0.2803,0.4680
1.975,0.0578,0.2743,0.4647
1.980,0.0571,0.2675,0.4619
1.985,0.0572,0.2607,0.4602
1.990,0.0571,0.2542,0.4577
1.995,0.0574,0.2467,0.4547
2.000,0.0568,0.2408,0.4515
2.050,0.0512,0.2004,0.4080
2.100,0.0427,0.2147,0.3859
2.150,0.0303,0.2513,0.3998
2.200,0.0197,0.2816,0.4307
2.250,0.0140,0.3290,0.4616
2.300,0.0107,0.3484,0.4912
2.350,0.0066,0.3742,0.5266
2.400,0.0040,0.3843,0.5694
2.450,0.0021,0.4079,0.5970
2.500,0.0023,0.3843,0.6230
